order_id,customer_id,order_date,promised_delivery_time,actual_delivery_time,delivery_status,order_total,payment_method,delivery_partner_id,store_id,total_items,order_value,product_id,category,product_name,brand,margin_percentage,customer_name,area,customer_segment,total_orders,avg_order_value,registration_date,delivery_time_minutes,distance_km,reasons_if_delayed,rating,sentiment,feedback_category,delivery_delay_flag,customer_lifetime_value,purchase_frequency,rating_category,order_month,order_week,order_hour,is_new_customer
7809866112,3999964,2024-07-11 09:22:48,2024-07-11 09:41:48,2024-07-11 09:54:48,slightly delayed,3373.17,Cash,3022,992,1,556.35,491521,Snacks & Munchies,Nuts,Karpe Inc,35,Ansh Minhas,Orai,Premium,15,1147.01,2023-08-08,13,1.63,Traffic,1,negative,Product Quality,0,17205.15,15,Low,2024-07,2024-07-08/2024-07-14,9,0
5453896364,59840071,2023-06-24 00:27:19,2023-06-24 00:43:19,2023-06-24 00:45:19,on time,908.37,UPI,24588,5854,2,1899.46,803607,Personal Care,Soap,"Kadakia, Mohan and Sathe",35,Vihaan Chokshi,Deoghar,Inactive,19,1796.24,2023-06-06,2,3.73,Traffic,1,negative,Delivery,0,34128.56,19,Low,2023-06,2023-06-19/2023-06-25,0,0
9080432189,50080663,2024-08-27 19:41:12,2024-08-27 19:58:12,2024-08-27 20:02:12,on time,3264.51,Card,42351,9910,2,1300.4,140489,Personal Care,Soap,"Biswas, Kapoor and Patel",35,Adweta Bumb,Morbi,Inactive,10,543.84,2024-10-06,4,2.76,Traffic,2,negative,Product Quality,0,5438.400000000001,10,Low,2024-08,2024-08-26/2024-09-01,19,0
3079758919,16410155,2024-08-22 15:55:25,2024-08-22 16:14:25,2024-08-22 16:13:25,on time,1024.08,UPI,27064,7597,1,568.94,451933,Grocery & Staples,Wheat Flour,Nadig Ltd,15,Darika Barman,Bidhannagar,Premium,8,601.32,2023-04-29,-1,0.68,,3,negative,Product Quality,0,4810.56,8,Medium,2024-08,2024-08-19/2024-08-25,15,0
4076039325,27604184,2024-08-12 19:26:07,2024-08-12 19:45:07,2024-08-12 19:56:07,slightly delayed,3972.8,Wallet,79127,7367,1,831.43,832348,Snacks & Munchies,Biscuits,Jani-Ram,35,Tripti Nadig,Nandyal,New,9,1108.86,2023-10-06,11,2.5,Traffic,5,positive,Customer Service,0,9979.74,9,High,2024-08,2024-08-12/2024-08-18,19,0
9239241275,57291761,2024-02-07 03:19:37,2024-02-07 03:34:37,2024-02-07 03:32:37,on time,169.88,Cash,48917,2815,3,2854.29,880510,Dairy & Breakfast,Bread,Roy-Char,20,Samarth Muni,Pallavaram,Regular,8,1338.09,2024-08-29,-2,3.42,,2,negative,Delivery,0,10704.72,8,Low,2024-02,2024-02-05/2024-02-11,3,0
4864829217,26521850,2023-09-19 05:05:23,2023-09-19 05:23:23,2023-09-19 05:20:23,on time,144.19,UPI,25765,99,2,1652.42,136533,Dairy & Breakfast,Eggs,"Raghavan, Magar and Shanker",20,Yatin Varma,Kishanganj,New,10,215.87,2023-06-10,-3,3.51,,3,negative,Product Quality,0,2158.7,10,Medium,2023-09,2023-09-18/2023-09-24,5,0
5108704843,10951674,2024-04-04 14:47:40,2024-04-04 15:04:40,2024-04-04 15:09:40,on time,1179.1,Wallet,75292,4447,2,1215.34,57405,Baby Care,Baby Food,Srinivas PLC,30,Anmol Lad,Guna,Inactive,4,1590.36,2023-04-23,5,1.51,Traffic,2,negative,Delivery,0,6361.44,4,Low,2024-04,2024-04-01/2024-04-07,14,0
8049805410,23098216,2024-09-27 18:32:00,2024-09-27 18:45:00,2024-09-27 19:11:00,significantly delayed,3823.81,Cash,61504,3022,3,998.52,378287,Cold Drinks & Juices,Lemonade,Ramesh-Jain,30,Ladli Chhabra,Mahbubnagar,New,9,1193.05,2023-11-01,26,2.86,Traffic,2,negative,Delivery,0,10737.449999999999,9,Low,2024-09,2024-09-23/2024-09-29,18,0
4711642504,76850859,2024-08-15 13:26:51,2024-08-15 13:39:51,2024-08-15 13:44:51,on time,2497.92,Card,89819,8927,2,1869.5,349294,Fruits & Vegetables,Onions,Ganesan Ltd,25,Harita Bir,Berhampur,Inactive,19,468.79,2023-12-29,5,2.72,Traffic,1,negative,Delivery,0,8907.01,19,Low,2024-08,2024-08-12/2024-08-18,13,0
8952094523,85626346,2023-11-14 18:13:24,2023-11-14 18:30:24,2023-11-14 18:41:24,slightly delayed,4876.44,UPI,83322,7536,2,844.28,654623,Snacks & Munchies,Chips,Pradhan and Sons,35,Isaiah Gera,Ghaziabad,Regular,1,293.54,2024-08-14,11,2.81,Traffic,4,positive,Customer Service,0,293.54,1,High,2023-11,2023-11-13/2023-11-19,18,1
4285784267,82169898,2024-04-15 18:41:08,2024-04-15 18:58:08,2024-04-15 18:56:08,on time,2812.89,UPI,54001,3549,3,1193.04,36412,Household Care,Dish Soap,Muni-Shankar,25,Bhavna Pau,Buxar,Premium,12,1208.52,2024-03-21,-2,4.13,,5,positive,App Experience,0,14502.24,12,High,2024-04,2024-04-15/2024-04-21,18,0
7494670835,38728779,2024-01-18 00:22:22,2024-01-18 00:42:22,2024-01-18 00:45:22,on time,3677.66,Cash,184,8312,2,1654.88,970529,Baby Care,Diapers,"Kurian, Patla and Sanghvi",30,Reva Sem,Bulandshahr,Regular,19,1294.04,2024-02-24,3,1.24,Traffic,3,neutral,Delivery,0,24586.76,19,Medium,2024-01,2024-01-15/2024-01-21,0,0
7667090453,66135710,2023-06-23 23:30:40,2023-06-23 23:49:40,2023-06-23 23:50:40,on time,852.81,Card,96187,3347,1,160.07,448752,Household Care,Toilet Cleaner,Batta-Doctor,25,Zayan Thakkar,Ramgarh,New,6,308.63,2023-11-28,1,3.63,Traffic,3,neutral,App Experience,0,1851.78,6,Medium,2023-06,2023-06-19/2023-06-25,23,0
2193572534,19682060,2023-03-26 07:54:02,2023-03-26 08:05:02,2023-03-26 08:33:02,significantly delayed,2801.84,UPI,23297,1068,1,332.84,378287,Cold Drinks & Juices,Lemonade,Ramesh-Jain,30,Hamsini Swamy,Jehanabad,Inactive,4,850.2,2024-02-12,28,1.4,Traffic,4,positive,Product Quality,0,3400.8,4,High,2023-03,2023-03-20/2023-03-26,7,0
5357089776,44223796,2024-09-30 23:40:49,2024-09-30 23:53:49,2024-09-30 23:55:49,on time,3880.92,UPI,33831,9284,3,240.75,490939,Personal Care,Lotion,"Roy, Barad and De",35,Bakhshi Lad,Erode,Regular,16,1449.84,2023-06-16,2,2.27,Traffic,2,negative,Customer Service,0,23197.44,16,Low,2024-09,2024-09-30/2024-10-06,23,0
1191016829,51661209,2023-06-27 20:22:04,2023-06-27 20:36:04,2023-06-27 20:50:04,slightly delayed,2000.2,Wallet,31384,929,3,2570.67,435929,Household Care,Toilet Cleaner,Memon Ltd,25,Vasana Chandran,Bidhannagar,New,13,852.39,2023-06-23,14,2.36,Traffic,4,positive,App Experience,0,11081.07,13,High,2023-06,2023-06-26/2023-07-02,20,0
549484032,79206969,2023-04-13 08:20:58,2023-04-13 08:40:58,2023-04-13 08:42:58,on time,3436.16,Card,60679,3884,2,1103.76,903336,Grocery & Staples,Pulses,"Vaidya, Amble and Palla",15,Aadi Bains,Jamalpur,Regular,1,721.13,2023-11-17,2,4.35,Traffic,5,positive,Delivery,0,721.13,1,High,2023-04,2023-04-10/2023-04-16,8,1
8164076900,91408854,2023-06-18 00:05:52,2023-06-18 00:23:52,2023-06-18 00:31:52,slightly delayed,4033.94,Wallet,63901,1349,2,475.24,991434,Snacks & Munchies,Cookies,Mital-Oza,35,Warinder Virk,Vijayawada,New,19,555.13,2024-02-08,8,4.54,Traffic,2,negative,Delivery,0,10547.47,19,Low,2023-06,2023-06-12/2023-06-18,0,0
7136165651,59485034,2024-09-30 12:50:23,2024-09-30 13:07:23,2024-09-30 13:10:23,on time,5318.71,Cash,68514,3853,3,2810.94,336847,Household Care,Toilet Cleaner,"Dayal, Mammen and More",25,Dominic Sidhu,Agartala,New,1,1762.35,2023-03-20,3,1.49,Traffic,3,negative,App Experience,0,1762.35,1,Medium,2024-09,2024-09-30/2024-10-06,12,1
5368349643,46504355,2023-05-22 09:04:11,2023-05-22 09:21:11,2023-05-22 09:49:11,significantly delayed,3673.15,Card,33226,5706,3,2127.2400000000002,487931,Grocery & Staples,Sugar,"Bahl, Jaggi and Nath",15,Ridhi Oak,Arrah,Regular,15,294.04,2023-04-04,28,4.54,Traffic,5,positive,Delivery,0,4410.6,15,High,2023-05,2023-05-22/2023-05-28,9,0
6965901435,33741801,2024-10-16 15:42:15,2024-10-16 15:58:15,2024-10-16 15:55:15,on time,2324.43,UPI,60857,6606,3,231.32999999999998,94225,Household Care,Toilet Cleaner,"Gulati, Ram and Sarkar",25,Girindra Nadig,Ratlam,New,16,1249.15,2024-01-27,-3,0.86,,1,negative,Delivery,0,19986.4,16,Low,2024-10,2024-10-14/2024-10-20,15,0
6687307827,88532418,2023-04-19 14:10:40,2023-04-19 14:26:40,2023-04-19 14:31:40,on time,2084.52,Wallet,71891,5988,2,957.58,706112,Pharmacy,Vitamins,"Magar, Gara and Garg",20,Ansh Bahl,Gorakhpur,New,12,344.66,2024-10-21,5,3.74,Traffic,5,positive,Delivery,0,4135.92,12,High,2023-04,2023-04-17/2023-04-23,14,0
475294138,31084686,2023-12-29 17:32:27,2023-12-29 17:45:27,2023-12-29 17:46:27,on time,2500.69,Card,59790,691,2,1756.14,63769,Personal Care,Lotion,Dalal-Shan,35,Jai Ramaswamy,Aurangabad,Regular,4,893.55,2024-06-20,1,1.52,Traffic,1,negative,App Experience,0,3574.2,4,Low,2023-12,2023-12-25/2023-12-31,17,0
9047534059,41647393,2023-12-08 14:01:55,2023-12-08 14:21:55,2023-12-08 14:25:55,on time,1074.0,UPI,59606,4234,3,2297.2799999999997,673058,Pharmacy,Cough Syrup,Balan-Madan,20,Simon Padmanabhan,Sirsa,Inactive,11,1785.8,2023-11-09,4,4.65,Traffic,3,neutral,Product Quality,0,19643.8,11,Medium,2023-12,2023-12-04/2023-12-10,14,0
2807487047,90448312,2024-11-03 13:30:45,2024-11-03 13:41:45,2024-11-03 13:43:45,on time,3868.21,Wallet,72837,90,3,1897.29,992178,Pharmacy,Pain Reliever,Basu and Sons,20,Chandani Tata,Panihati,Inactive,10,1678.01,2024-05-21,2,3.8,Traffic,4,positive,Product Quality,0,16780.1,10,High,2024-11,2024-10-28/2024-11-03,13,0
5840148195,66269844,2024-01-22 10:00:36,2024-01-22 10:16:36,2024-01-22 10:15:36,on time,1688.23,Wallet,61116,5450,2,1090.0,613942,Pet Care,Pet Treats,"Dyal, Saraf and Goel",35,Harshil Edwin,Ghaziabad,Premium,4,1371.03,2023-08-23,-1,3.64,,4,neutral,Product Quality,0,5484.12,4,High,2024-01,2024-01-22/2024-01-28,10,0
3758135932,77007315,2023-08-25 00:58:39,2023-08-25 01:17:39,2023-08-25 01:20:39,on time,1629.06,Card,62277,2554,3,2307.7200000000003,306177,Instant & Frozen Food,Frozen Biryani,Som Inc,40,Amara Lad,Satara,Premium,10,1750.59,2023-11-05,3,3.72,Traffic,4,positive,Delivery,0,17505.899999999998,10,High,2023-08,2023-08-21/2023-08-27,0,0
1978476136,97315135,2024-06-22 20:14:13,2024-06-22 20:29:13,2024-06-22 20:30:13,on time,2183.52,Wallet,70123,3351,2,309.0,500633,Dairy & Breakfast,Cereal,Trivedi-Ahluwalia,20,Bhavini Parikh,Shivpuri,New,19,1393.14,2024-01-03,1,1.43,Traffic,4,neutral,App Experience,0,26469.660000000003,19,High,2024-06,2024-06-17/2024-06-23,20,0
423648434,82989313,2024-10-30 15:25:29,2024-10-30 15:43:29,2024-10-30 15:45:29,on time,3926.19,Wallet,86520,3149,2,485.14,863930,Personal Care,Shampoo,"Sathe, Agarwal and Dhar",35,Finn Ghose,Deoghar,Inactive,15,1060.18,2024-09-20,2,0.82,Traffic,3,neutral,Delivery,0,15902.7,15,Medium,2024-10,2024-10-28/2024-11-03,15,0
7201868330,89669139,2024-02-20 20:54:46,2024-02-20 21:11:46,2024-02-20 21:10:46,on time,1845.31,Card,80726,4765,3,2719.62,256783,Pet Care,Pet Treats,"Basu, Thakur and Rege",35,Bishakha Natarajan,Tiruppur,Premium,6,1999.64,2023-03-19,-1,1.86,,2,negative,Product Quality,0,11997.84,6,Low,2024-02,2024-02-19/2024-02-25,20,0
9710106935,14458150,2023-04-17 15:37:11,2023-04-17 15:57:11,2023-04-17 16:08:11,slightly delayed,4495.54,UPI,84964,388,1,357.42,587420,Snacks & Munchies,Cookies,Raj and Sons,35,Kamya Ratta,Sambhal,Premium,13,321.96,2024-07-30,11,1.71,Traffic,4,neutral,Delivery,0,4185.48,13,High,2023-04,2023-04-17/2023-04-23,15,0
4432235479,9278983,2024-09-27 17:01:56,2024-09-27 17:17:56,2024-09-27 17:18:56,on time,1175.35,Card,28012,2806,1,109.03,243235,Pet Care,Cat Food,Batta Inc,35,Madhav Guha,Bathinda,Inactive,17,1418.32,2024-02-23,1,4.67,Traffic,2,negative,Delivery,0,24111.44,17,Low,2024-09,2024-09-23/2024-09-29,17,0
6951956244,60656482,2023-10-30 01:07:20,2023-10-30 01:27:20,2023-10-30 01:27:20,on time,354.91,Wallet,24830,9554,2,880.38,473929,Fruits & Vegetables,Carrots,"Bhardwaj, Bhatia and Deshmukh",25,Rajata Purohit,Haldia,Inactive,12,627.69,2023-10-31,0,2.61,,5,positive,Delivery,0,7532.280000000001,12,High,2023-10,2023-10-30/2023-11-05,1,0
378485826,75739462,2024-03-27 11:55:27,2024-03-27 12:15:27,2024-03-27 12:15:27,on time,616.45,UPI,58783,3677,1,354.91,555121,Fruits & Vegetables,Carrots,"Subramanian, Chaudhuri and Dora",25,Vasana Ganesh,Satna,Premium,2,1474.27,2024-06-23,0,1.95,,5,positive,Delivery,0,2948.54,2,High,2024-03,2024-03-25/2024-03-31,11,0
8982211913,23984022,2024-09-19 18:02:28,2024-09-19 18:14:28,2024-09-19 18:15:28,on time,2492.17,Cash,42083,7318,1,632.43,992178,Pharmacy,Pain Reliever,Basu and Sons,20,Liam Gupta,Nagaon,Regular,3,1519.51,2023-08-19,1,2.32,Traffic,5,positive,App Experience,0,4558.53,3,High,2024-09,2024-09-16/2024-09-22,18,0
6487868576,49136375,2023-10-25 03:04:03,2023-10-25 03:23:03,2023-10-25 03:35:03,slightly delayed,209.59,Card,16376,8772,3,2662.44,726958,Pet Care,Cat Food,Doctor-Patla,35,Rohan Basak,Bathinda,Inactive,19,1524.23,2024-08-01,12,4.82,Traffic,4,positive,App Experience,0,28960.37,19,High,2023-10,2023-10-23/2023-10-29,3,0
2973502797,74694186,2024-06-02 03:23:24,2024-06-02 03:39:24,2024-06-02 03:41:24,on time,5868.92,UPI,9894,909,2,1863.22,51036,Baby Care,Baby Food,Karnik PLC,30,Nisha Jhaveri,Hubli–Dharwad,Inactive,3,1566.5,2024-09-14,2,2.06,Traffic,4,positive,App Experience,0,4699.5,3,High,2024-06,2024-05-27/2024-06-02,3,0
4105022903,21282544,2023-08-20 19:07:25,2023-08-20 19:19:25,2023-08-20 19:20:25,on time,1134.0,Card,9294,5645,3,2662.44,726958,Pet Care,Cat Food,Doctor-Patla,35,Warda Basak,Jaunpur,Regular,16,657.98,2024-08-28,1,3.99,Traffic,4,positive,Customer Service,0,10527.68,16,High,2023-08,2023-08-14/2023-08-20,19,0
3668828731,72889295,2024-08-10 03:53:39,2024-08-10 04:07:39,2024-08-10 04:03:39,on time,2975.38,Card,65268,4173,1,319.8,34200,Personal Care,Lotion,Munshi-Grewal,35,Samuel Pal,Sasaram,New,18,1965.81,2024-05-07,-4,0.97,,2,negative,App Experience,0,35384.58,18,Low,2024-08,2024-08-05/2024-08-11,3,0
8644734267,23348269,2023-10-12 07:15:53,2023-10-12 07:25:53,2023-10-12 07:20:53,on time,3446.55,Card,12535,7262,1,319.34,659290,Dairy & Breakfast,Cheese,Kapadia-D’Alia,20,Rudra Dutta,Ahmednagar,Inactive,9,1251.82,2024-02-28,-5,4.4,,2,negative,Delivery,0,11266.38,9,Low,2023-10,2023-10-09/2023-10-15,7,0
3757871565,9401406,2023-08-10 07:18:26,2023-08-10 07:37:26,2023-08-10 07:32:26,on time,2012.76,UPI,59600,3635,2,1562.16,847349,Fruits & Vegetables,Potatoes,Chhabra-Agrawal,25,Lucky Babu,Panipat,Regular,14,792.74,2023-11-18,-5,1.19,,3,negative,Product Quality,0,11098.36,14,Medium,2023-08,2023-08-07/2023-08-13,7,0
5770510806,47955004,2024-01-23 08:46:56,2024-01-23 09:05:56,2024-01-23 09:16:56,slightly delayed,127.16,Cash,62246,4185,3,2307.7200000000003,306177,Instant & Frozen Food,Frozen Biryani,Som Inc,40,Mohini Sidhu,Kollam,Inactive,6,1681.52,2023-08-21,11,1.72,Traffic,3,neutral,Customer Service,0,10089.119999999999,6,Medium,2024-01,2024-01-22/2024-01-28,8,0
4514836077,60834500,2023-06-10 10:09:18,2023-06-10 10:27:18,2023-06-10 10:41:18,slightly delayed,401.43,Wallet,68618,1323,2,1511.32,739448,Household Care,Dish Soap,Mand-Choudhry,25,Rishi Jain,Khammam,Inactive,1,1111.47,2024-10-28,14,1.31,Traffic,4,positive,Customer Service,0,1111.47,1,High,2023-06,2023-06-05/2023-06-11,10,1
5927852227,37556526,2024-04-12 06:07:28,2024-04-12 06:20:28,2024-04-12 06:18:28,on time,1975.03,Cash,45911,3633,2,1863.22,51036,Baby Care,Baby Food,Karnik PLC,30,Anjali Varkey,Farrukhabad,Inactive,18,1200.18,2024-06-14,-2,0.57,,3,neutral,Product Quality,0,21603.24,18,Medium,2024-04,2024-04-08/2024-04-14,6,0
350719542,18642306,2024-10-06 06:59:00,2024-10-06 07:17:00,2024-10-06 07:14:00,on time,1969.47,Wallet,14338,6884,2,709.82,555121,Fruits & Vegetables,Carrots,"Subramanian, Chaudhuri and Dora",25,Wazir Bahl,Tinsukia,Inactive,12,1802.63,2023-12-21,-3,3.02,,3,neutral,Customer Service,0,21631.56,12,Medium,2024-10,2024-09-30/2024-10-06,6,0
868288823,65772743,2024-03-06 19:01:25,2024-03-06 19:17:25,2024-03-06 19:27:25,slightly delayed,3268.84,Wallet,72354,8142,3,390.03,962591,Cold Drinks & Juices,Orange Juice,Murthy-Kaul,30,William Kuruvilla,Erode,Regular,14,1780.68,2024-08-02,10,1.4,Traffic,4,positive,App Experience,0,24929.52,14,High,2024-03,2024-03-04/2024-03-10,19,0
7199670826,22694456,2024-01-17 10:30:50,2024-01-17 10:41:50,2024-01-17 11:08:50,significantly delayed,958.97,Card,81311,8599,1,556.35,491521,Snacks & Munchies,Nuts,Karpe Inc,35,Eesha Saha,Nashik,New,6,697.9,2024-03-20,27,3.65,Traffic,4,neutral,Product Quality,0,4187.4,6,High,2024-01,2024-01-15/2024-01-21,10,0
3091948113,77306672,2024-02-13 09:49:09,2024-02-13 10:08:09,2024-02-13 10:22:09,slightly delayed,443.69,Cash,22775,4309,2,1873.96,336847,Household Care,Toilet Cleaner,"Dayal, Mammen and More",25,Bina Seshadri,Motihari,Regular,20,456.24,2024-09-16,14,3.86,Traffic,4,positive,App Experience,0,9124.8,20,High,2024-02,2024-02-12/2024-02-18,9,0
5793742966,83412446,2024-01-04 18:10:20,2024-01-04 18:29:20,2024-01-04 18:34:20,on time,140.8,Cash,17016,2618,3,2478.63,361361,Snacks & Munchies,Biscuits,"Kunda, Dave and Sahni",35,Libni Kunda,Avadi,Inactive,13,1935.31,2023-05-25,5,0.78,Traffic,5,positive,Product Quality,0,25159.03,13,High,2024-01,2024-01-01/2024-01-07,18,0
7347109009,75632045,2023-09-24 19:23:21,2023-09-24 19:42:21,2023-09-24 19:51:21,slightly delayed,3507.67,Cash,50972,507,2,1264.86,992178,Pharmacy,Pain Reliever,Basu and Sons,20,Shivansh Sharaf,Silchar,Regular,15,1268.29,2023-08-10,9,3.04,Traffic,4,neutral,App Experience,0,19024.35,15,High,2023-09,2023-09-18/2023-09-24,19,0
7078912146,36142455,2023-09-18 11:38:36,2023-09-18 11:49:36,2023-09-18 11:44:36,on time,3073.16,UPI,96685,6465,3,652.2,837480,Pharmacy,Cough Syrup,Edwin and Sons,20,Rushil Walla,Katni,Premium,6,1476.25,2023-03-19,-5,4.11,,5,positive,Delivery,0,8857.5,6,High,2023-09,2023-09-18/2023-09-24,11,0
2480856222,30373140,2023-11-08 16:28:56,2023-11-08 16:38:56,2023-11-08 16:41:56,on time,3309.6,Wallet,46682,3447,1,891.6,107548,Cold Drinks & Juices,Cola,"Bhandari, Bhasin and Palan",30,Sai Dhingra,Kishanganj,Regular,2,596.71,2024-07-28,3,0.56,Traffic,5,positive,Product Quality,0,1193.42,2,High,2023-11,2023-11-06/2023-11-12,16,0
281421547,88520326,2023-05-20 20:11:04,2023-05-20 20:22:04,2023-05-20 20:20:04,on time,4398.86,Cash,20137,3521,2,143.2,760684,Grocery & Staples,Rice,Kanda-Gupta,15,Chasmum Dhaliwal,Asansol,Premium,14,1537.05,2023-11-26,-2,1.58,,3,negative,Product Quality,0,21518.7,14,Medium,2023-05,2023-05-15/2023-05-21,20,0
5226963306,96628029,2024-06-23 06:42:44,2024-06-23 07:02:44,2024-06-23 07:03:44,on time,397.68,Card,85138,1713,2,431.3,564692,Pet Care,Cat Food,"Krishna, Bail and Dyal",35,Zansi Kara,Tirupati,Premium,3,994.81,2024-03-22,1,4.02,Traffic,1,negative,Product Quality,0,2984.43,3,Low,2024-06,2024-06-17/2024-06-23,6,0
7316642056,92404798,2024-02-10 00:13:32,2024-02-10 00:23:32,2024-02-10 00:31:32,slightly delayed,3157.75,UPI,69898,8815,3,2183.8500000000004,684939,Personal Care,Lotion,"Sibal, Bhatnagar and Rajan",35,Gautami Dayal,Jorhat,New,15,1130.02,2023-03-29,8,2.16,Traffic,5,positive,Customer Service,0,16950.3,15,High,2024-02,2024-02-05/2024-02-11,0,0
8997415290,85490177,2024-08-14 17:03:05,2024-08-14 17:19:05,2024-08-14 17:40:05,significantly delayed,1549.44,Cash,47066,7640,2,1979.76,883013,Dairy & Breakfast,Eggs,Chahal Group,20,Jonathan Shukla,Howrah,Regular,2,655.95,2024-07-24,21,2.44,Traffic,4,neutral,Customer Service,0,1311.9,2,High,2024-08,2024-08-12/2024-08-18,17,0
6737025662,44928499,2023-03-28 06:46:34,2023-03-28 07:00:34,2023-03-28 07:01:34,on time,1924.08,UPI,59670,6632,1,209.59,848226,Fruits & Vegetables,Tomatoes,Barad and Sons,25,Aarav Andra,Ramgarh,New,10,915.27,2023-04-09,1,3.17,Traffic,4,neutral,Delivery,0,9152.7,10,High,2023-03,2023-03-27/2023-04-02,6,0
8395290763,88312515,2024-05-31 19:02:48,2024-05-31 19:15:48,2024-05-31 19:39:48,significantly delayed,4696.69,UPI,51846,9679,1,746.03,291238,Snacks & Munchies,Chocolates,"Sinha, Pau and Chhabra",35,Kiaan Chhabra,Gandhinagar,Inactive,10,544.71,2024-02-05,24,0.99,Traffic,5,positive,App Experience,0,5447.1,10,High,2024-05,2024-05-27/2024-06-02,19,0
7261119579,65903057,2024-07-06 06:23:10,2024-07-06 06:38:10,2024-07-06 06:37:10,on time,448.16,UPI,35731,9530,1,951.27,690565,Snacks & Munchies,Cookies,"Roy, Seth and Patla",35,Krishna Shroff,Uluberia,Regular,14,1181.71,2023-04-13,-1,0.96,,4,neutral,App Experience,0,16543.940000000002,14,High,2024-07,2024-07-01/2024-07-07,6,0
9938037878,9796585,2024-10-29 11:29:36,2024-10-29 11:44:36,2024-10-29 11:56:36,slightly delayed,905.35,UPI,48074,1403,3,551.28,298985,Pharmacy,Vitamins,"Ramanathan, Joshi and Srinivasan",20,Damini Jha,Danapur,Inactive,20,1565.31,2023-11-30,12,4.26,Traffic,4,neutral,Customer Service,0,31306.199999999997,20,High,2024-10,2024-10-28/2024-11-03,11,0
7154987905,63802820,2024-10-06 02:34:05,2024-10-06 02:52:05,2024-10-06 03:13:05,significantly delayed,1627.23,Cash,19693,8546,1,870.29,871592,Fruits & Vegetables,Carrots,"Shankar, Nadkarni and Kumer",25,Netra Yohannan,Orai,Regular,6,1887.52,2023-11-23,21,2.82,Traffic,5,positive,Product Quality,0,11325.119999999999,6,High,2024-10,2024-09-30/2024-10-06,2,0
3605534244,57526322,2024-01-17 12:15:12,2024-01-17 12:28:12,2024-01-17 12:30:12,on time,3762.7,Cash,94641,8847,2,988.34,373536,Pet Care,Dog Food,Chauhan-Sabharwal,35,Henry Dar,Kishanganj,Premium,2,601.98,2023-07-19,2,1.16,Traffic,3,negative,Customer Service,0,1203.96,2,Medium,2024-01,2024-01-15/2024-01-21,12,0
5626601040,19091057,2024-02-26 23:31:08,2024-02-26 23:48:08,2024-02-26 23:57:08,slightly delayed,931.61,Wallet,79158,5148,2,269.38,53833,Grocery & Staples,Rice,Tella-Master,15,Kalpit Kohli,Kozhikode,Regular,9,1569.0,2024-03-15,9,4.46,Traffic,4,positive,Product Quality,0,14121.0,9,High,2024-02,2024-02-26/2024-03-03,23,0
2577064886,63948546,2024-06-07 04:38:39,2024-06-07 04:51:39,2024-06-07 04:53:39,on time,1713.44,Card,98272,6228,1,825.46,478531,Fruits & Vegetables,Carrots,Uppal Group,25,Samesh Dass,Bhubaneswar,Regular,20,1745.12,2024-01-18,2,3.15,Traffic,3,neutral,Product Quality,0,34902.399999999994,20,Medium,2024-06,2024-06-03/2024-06-09,4,0
2561362173,33481252,2023-05-30 07:42:00,2023-05-30 07:58:00,2023-05-30 07:59:00,on time,2542.56,Cash,26727,1371,2,218.06,243235,Pet Care,Cat Food,Batta Inc,35,Ishaan Naidu,Noida,Premium,8,1438.75,2024-08-18,1,1.8,Traffic,4,neutral,App Experience,0,11510.0,8,High,2023-05,2023-05-29/2023-06-04,7,0
2793120553,6622751,2023-06-24 10:51:53,2023-06-24 11:10:53,2023-06-24 11:11:53,on time,3090.15,Cash,7048,4491,1,728.73,397973,Fruits & Vegetables,Bananas,"Wable, Randhawa and Mutti",25,Nachiket Ratti,Thiruvananthapuram,Inactive,9,598.89,2024-06-10,1,4.94,Traffic,1,negative,App Experience,0,5390.01,9,Low,2023-06,2023-06-19/2023-06-25,10,0
4476563699,59222551,2023-09-11 02:29:45,2023-09-11 02:47:45,2023-09-11 03:13:45,significantly delayed,3655.01,UPI,60652,3285,2,1895.9,153019,Fruits & Vegetables,Onions,Aurora LLC,25,Urmi Parekh,Jamshedpur,Inactive,10,1569.86,2023-08-05,26,4.52,Traffic,4,neutral,Delivery,0,15698.599999999999,10,High,2023-09,2023-09-11/2023-09-17,2,0
1580021952,30317733,2024-10-24 14:22:39,2024-10-24 14:36:39,2024-10-24 14:32:39,on time,3705.07,Cash,42125,1432,3,2586.84,327290,Grocery & Staples,Sugar,Nadkarni Inc,15,Janani Sawhney,Durgapur,Inactive,12,569.16,2024-06-28,-4,2.93,,5,positive,App Experience,0,6829.92,12,High,2024-10,2024-10-21/2024-10-27,14,0
7263454149,13760839,2023-10-14 01:37:23,2023-10-14 01:51:23,2023-10-14 01:50:23,on time,576.22,Card,73299,2363,3,2983.68,739534,Household Care,Toilet Cleaner,"Gera, Narang and Karpe",25,Anvi Savant,Guwahati,Premium,17,444.89,2023-08-23,-1,0.97,,3,negative,Customer Service,0,7563.13,17,Medium,2023-10,2023-10-09/2023-10-15,1,0
4371924002,75944533,2024-10-21 13:20:53,2024-10-21 13:32:53,2024-10-21 13:46:53,slightly delayed,316.02,Card,24078,7937,2,1405.42,537274,Pet Care,Pet Treats,Lal-Chauhan,35,Garima Kohli,Jabalpur,Inactive,19,577.89,2023-10-21,14,1.67,Traffic,2,negative,App Experience,0,10979.91,19,Low,2024-10,2024-10-21/2024-10-27,13,0
